Date,Adj Close,Close,High,Low,Open,Volume
1995-01-03,10.631643295288086,20.81406021118164,20.81406021118164,20.293710708618164,20.52497673034668,732918
1995-01-04,10.661177635192871,20.871877670288086,20.871877670288086,20.756244659423828,20.756244659423828,637574
1995-01-05,10.690710067749023,20.92969512939453,20.987512588500977,20.871877670288086,20.871877670288086,487531
1995-01-06,10.690710067749023,20.92969512939453,21.04532814025879,20.871877670288086,20.92969512939453,539635
1995-01-09,10.631643295288086,20.81406021118164,20.92969512939453,20.81406021118164,20.92969512939453,214254
1995-01-10,10.690710067749023,20.92969512939453,20.987512588500977,20.81406021118164,20.871877670288086,376837
1995-01-11,10.690710067749023,20.92969512939453,20.987512588500977,20.871877670288086,20.871877670288086,281925
1995-01-12,10.690710067749023,20.92969512939453,21.04532814025879,20.81406021118164,20.871877670288086,308517
1995-01-13,10.631643295288086,20.81406021118164,20.92969512939453,20.756244659423828,20.92969512939453,390890
1995-01-16,10.808839797973633,21.160961151123047,21.160961151123047,20.756244659423828,20.81406021118164,473694
1995-01-17,11.015563011169434,21.5656795501709,21.623497009277344,21.276596069335938,21.276596069335938,356946
1995-01-18,10.956501960754395,21.45004653930664,21.5656795501709,21.392229080200195,21.5656795501709,339434
1995-01-19,11.015563011169434,21.5656795501709,21.623497009277344,20.987512588500977,21.04532814025879,499422
1995-01-20,10.867900848388672,21.276596069335938,21.68131446838379,21.276596069335938,21.68131446838379,942632
1995-01-23,10.661177635192871,20.871877670288086,21.160961151123047,20.81406021118164,21.160961151123047,770104
1995-01-24,10.720240592956543,20.987512588500977,21.103145599365234,20.92969512939453,20.92969512939453,378999
1995-01-25,10.720240592956543,20.987512588500977,21.160961151123047,20.92969512939453,20.92969512939453,203444
1995-01-26,10.720240592956543,20.987512588500977,21.04532814025879,20.92969512939453,20.987512588500977,144854
1995-01-27,10.749772071838379,21.04532814025879,21.160961151123047,20.92969512939453,21.103145599365234,230685
1995-01-30,10.572578430175781,20.698427200317383,20.987512588500977,20.64061164855957,20.987512588500977,255765
1995-01-31,10.543045043945312,20.64061164855957,20.698427200317383,20.467159271240234,20.52497673034668,1261527
1995-02-01,10.543045043945312,20.64061164855957,20.698427200317383,20.52497673034668,20.64061164855957,525366
1995-02-02,10.543045043945312,20.64061164855957,20.756244659423828,20.467159271240234,20.64061164855957,452939
1995-02-03,10.808839797973633,21.160961151123047,21.218778610229492,20.64061164855957,20.64061164855957,1260014
1995-02-06,10.83836841583252,21.218778610229492,21.392229080200195,21.160961151123047,21.160961151123047,648600
1995-02-07,11.07463264465332,21.68131446838379,21.68131446838379,21.334413528442383,21.334413528442383,706542
