Date,Adj Close,Close,High,Low,Open,Volume
2017-11-09,11.938899993896484,11.938899993896484,12.454899787902832,11.733099937438965,11.877599716186523,116434000
2017-11-10,11.28909969329834,11.28909969329834,12.313799858093262,11.068599700927734,11.967000007629395,131906000
2017-11-11,11.650699615478516,11.650699615478516,12.166799545288086,11.303600311279297,11.303600311279297,113139000
2017-11-12,11.107799530029297,11.107799530029297,11.658499717712402,10.894100189208984,11.592100143432617,116105000
2017-11-13,11.41670036315918,11.41670036315918,11.512499809265137,11.087599754333496,11.101900100708008,73428304
2017-11-14,11.595100402832031,11.595100402832031,11.686599731445312,11.231399536132812,11.412099838256836,73833600
2017-11-15,11.716699600219727,11.716699600219727,11.738499641418457,11.501899719238281,11.536100387573242,43757700
2017-11-16,12.888799667358398,12.888799667358398,13.899499893188477,11.632200241088867,11.683099746704102,317008000
2017-11-17,13.369600296020508,13.369600296020508,13.369600296020508,12.553899765014648,12.830499649047852,109115000
2017-11-18,14.017800331115723,14.017800331115723,14.157500267028809,13.114999771118164,13.520999908447266,116168000
2017-11-19,14.026800155639648,14.026800155639648,14.11400032043457,13.660599708557129,14.012800216674805,61181300
2017-11-20,14.7701997756958,14.7701997756958,15.298500061035156,14.003299713134766,14.003299713134766,160772992
2017-11-21,14.15369987487793,14.15369987487793,14.938400268554688,13.463899612426758,14.803099632263184,158550000
2017-11-22,14.202500343322754,14.202500343322754,14.261699676513672,13.846099853515625,14.053400039672852,91778304
2017-11-23,13.953399658203125,13.953399658203125,14.215100288391113,13.811800003051758,14.215100288391113,116380000
2017-11-24,14.427499771118164,14.427499771118164,14.427499771118164,13.540599822998047,13.945799827575684,153144000
2017-11-25,14.494099617004395,14.494099617004395,14.820500373840332,14.088399887084961,14.3725004196167,143624000
2017-11-26,14.789600372314453,14.789600372314453,15.01159954071045,14.225700378417969,14.506699562072754,115807000
2017-11-27,14.788700103759766,14.788700103759766,14.951399803161621,14.219300270080566,14.692299842834473,141496992
2017-11-28,15.485199928283691,15.485199928283691,15.89799976348877,14.602899551391602,14.759599685668945,248416000
2017-11-29,12.447199821472168,12.447199821472168,15.441699981689453,12.266200065612793,15.441699981689453,169680992
2017-11-30,12.951399803161621,12.951399803161621,13.52929973602295,11.436200141906738,12.494500160217285,116134000
2017-12-01,13.156299591064453,13.156299591064453,13.279000282287598,12.127099990844727,12.866700172424316,77540704
2017-12-02,13.003800392150879,13.003800392150879,13.449899673461914,12.546500205993652,13.153599739074707,106410000
2017-12-03,13.147000312805176,13.147000312805176,13.678500175476074,12.489100456237793,13.025699615478516,101683000
2017-12-04,13.619000434875488,13.619000434875488,13.997200012207031,12.679800033569336,13.147299766540527,139016000
2017-12-05,13.083100318908691,13.083100318908691,13.950400352478027,13.083100318908691,13.694600105285645,106446000
2017-12-06,11.958000183105469,11.958000183105469,13.143400192260742,11.857799530029297,13.124099731445312,136931008
2017-12-07,12.559399604797363,12.559399604797363,14.932600021362305,11.668800354003906,11.952799797058105,262720992
2017-12-08,12.794400215148926,12.794400215148926,13.060799598693848,11.991000175476074,12.530799865722656,153972000
2017-12-09,12.084699630737305,12.084699630737305,12.768899917602539,11.541999816894531,12.768899917602539,124125000
2017-12-10,11.050299644470215,11.050299644470215,12.093099594116211,10.736700057983398,12.093099594116211,106888000
2017-12-11,13.550800323486328,13.550800323486328,14.597700119018555,10.998499870300293,11.019800186157227,218916992
2017-12-12,14.764200210571289,14.764200210571289,15.121999740600586,13.28439998626709,13.571100234985352,253559008
2017-12-13,17.313899993896484,17.313899993896484,19.28660011291504,14.803899765014648,14.814200401306152,541412992
2017-12-14,20.482200622558594,20.482200622558594,20.63319969177246,17.02400016784668,17.163799285888672,389612992
2017-12-15,30.53969955444336,30.53969955444336,32.64680099487305,17.688499450683594,20.68120002746582,1227399936
2017-12-16,28.995399475097656,28.995399475097656,31.530899047851562,28.476200103759766,30.146799087524414,609254016
2017-12-17,29.622299194335938,29.622299194335938,30.302099227905273,28.627300262451172,29.18549919128418,399360992
2017-12-18,51.84809875488281,51.84809875488281,56.06119918823242,27.8439998626709,29.662399291992188,2427869952
2017-12-19,67.74729919433594,67.74729919433594,77.74520111083984,51.29719924926758,51.962501525878906,2134470016
2017-12-20,63.6422004699707,63.6422004699707,69.06700134277344,57.71260070800781,67.7240982055664,1025680000
2017-12-21,62.234500885009766,62.234500885009766,69.24079895019531,56.87110137939453,63.82099914550781,905593024
2017-12-22,49.480899810791016,49.480899810791016,63.26580047607422,36.34579849243164,63.26580047607422,1101629952
2017-12-23,57.25979995727539,57.25979995727539,60.2047004699707,50.705501556396484,50.84170150756836,913924992
2017-12-24,53.63529968261719,53.63529968261719,57.373600006103516,49.00419998168945,56.71120071411133,692470016
2017-12-25,58.09149932861328,58.09149932861328,59.79059982299805,51.227500915527344,53.999900817871094,976115008
2017-12-26,55.9463005065918,55.9463005065918,59.99359893798828,55.41899871826172,58.21839904785156,652553984
2017-12-27,54.11220169067383,54.11220169067383,56.39030075073242,52.71649932861328,55.76409912109375,539542016
2017-12-28,56.22779846191406,56.22779846191406,56.63589859008789,46.413299560546875,54.4370002746582,838697984
2017-12-29,58.7052001953125,58.7052001953125,60.47489929199219,53.33110046386719,56.34709930419922,876084992
2017-12-30,60.492698669433594,60.492698669433594,67.69390106201172,54.36399841308594,58.68360137939453,1203779968
2017-12-31,62.397499084472656,62.397499084472656,65.01480102539062,59.19779968261719,60.200801849365234,690937984
2018-01-01,60.884700775146484,60.884700775146484,64.08209991455078,59.87300109863281,62.31449890136719,708817984
2018-01-02,60.71580123901367,60.71580123901367,62.45989990234375,59.74980163574219,61.194400787353516,597468032
2018-01-03,59.08580017089844,59.08580017089844,61.01449966430664,57.29159927368164,60.53730010986328,673649984
2018-01-04,57.472801208496094,57.472801208496094,61.47679901123047,55.94879913330078,59.064300537109375,744457024
2018-01-05,62.700199127197266,62.700199127197266,70.89019775390625,54.78580093383789,57.39390182495117,1356739968
2018-01-06,94.6718978881836,94.6718978881836,105.40699768066406,59.94580078125,62.948699951171875,1998569984
2018-01-07,85.76740264892578,85.76740264892578,106.8759994506836,83.56829833984375,94.06500244140625,1707139968
2018-01-08,55.981300354003906,55.981300354003906,89.1063003540039,49.95790100097656,86.16519927978516,1023569984
