Date,Adj Close,Close,High,Low,Open,Volume
2019-03-06,0.01343700010329485,0.01343700010329485,0.013561000116169453,0.012675000354647636,0.012777999974787235,20081499
2019-03-07,0.012020000256597996,0.012020000256597996,0.013446000404655933,0.011865000240504742,0.013178999535739422,8152240
2019-03-08,0.011466000229120255,0.011466000229120255,0.012232000008225441,0.010991999879479408,0.012009000405669212,10472811
2019-03-09,0.011247999966144562,0.011247999966144562,0.012183000333607197,0.010981000028550625,0.01145199965685606,5878355
2019-03-10,0.012575999833643436,0.012575999833643436,0.012666000053286552,0.010421999730169773,0.011164999566972256,9126855
2019-03-11,0.012041999958455563,0.012041999958455563,0.016253000125288963,0.011408000253140926,0.01255400013178587,34474779
2019-03-12,0.011436999775469303,0.011436999775469303,0.012205000035464764,0.011013999581336975,0.012152999639511108,8063042
2019-03-13,0.011637000367045403,0.011637000367045403,0.012698999606072903,0.011243999935686588,0.011490999720990658,7896265
2019-03-14,0.01207599975168705,0.01207599975168705,0.013524999842047691,0.011382999829947948,0.011645999737083912,10135125
2019-03-15,0.013086999766528606,0.013086999766528606,0.013278000056743622,0.011907000094652176,0.012090000323951244,6593776
2019-03-16,0.01372000016272068,0.01372000016272068,0.014152999967336655,0.012652999721467495,0.013123000040650368,6316158
2019-03-17,0.014039999805390835,0.014039999805390835,0.0146289998665452,0.01361900009214878,0.013751000165939331,8938684
2019-03-18,0.013744000345468521,0.013744000345468521,0.015665000304579735,0.01357400044798851,0.014032999984920025,14049487
2019-03-19,0.01435600034892559,0.01435600034892559,0.014367000199854374,0.013372999615967274,0.013735000044107437,8897721
2019-03-20,0.014251000247895718,0.014251000247895718,0.014949999749660492,0.014010000042617321,0.014251000247895718,12242650
2019-03-21,0.013577000238001347,0.013577000238001347,0.014371000230312347,0.012517999857664108,0.014310999773442745,9679466
2019-03-22,0.012955999933183193,0.012955999933183193,0.013612000271677971,0.012532000429928303,0.01346299983561039,6737514
2019-03-23,0.013148999772965908,0.013148999772965908,0.013790000230073929,0.012791000306606293,0.013000000268220901,4508066
2019-03-24,0.013112000189721584,0.013112000189721584,0.013244999572634697,0.012701000086963177,0.013152999803423882,4119353
2019-03-25,0.013333000242710114,0.013333000242710114,0.013333000242710114,0.012745000422000885,0.013079999946057796,4221175
2019-03-26,0.01375999953597784,0.01375999953597784,0.014177000150084496,0.013019000180065632,0.013275999575853348,7609259
2019-03-27,0.014556000009179115,0.014556000009179115,0.01525299996137619,0.013578999787569046,0.013771000318229198,14483742
2019-03-28,0.013736999593675137,0.013736999593675137,0.015468999743461609,0.013400999829173088,0.014561999589204788,18209570
2019-03-29,0.012988000176846981,0.012988000176846981,0.013907999731600285,0.012671999633312225,0.01369400043040514,8030521
2019-03-30,0.01269800029695034,0.01269800029695034,0.013353000394999981,0.011405999772250652,0.012978999875485897,8142123
2019-03-31,0.013220000080764294,0.013220000080764294,0.01333600003272295,0.012614999897778034,0.01269800029695034,6147041
2019-04-01,0.013357000425457954,0.013357000425457954,0.016989000141620636,0.01294500008225441,0.013230999931693077,84005773
2019-04-02,0.012227999977767467,0.012227999977767467,0.013353999704122543,0.01164500042796135,0.013352000154554844,33042102
2019-04-03,0.010928000323474407,0.010928000323474407,0.012299999594688416,0.010928000323474407,0.012227999977767467,11260803
2019-04-04,0.011447999626398087,0.011447999626398087,0.011447999626398087,0.010730000212788582,0.011030999943614006,8544994
2019-04-05,0.010948999784886837,0.010948999784886837,0.011481000110507011,0.010704999789595604,0.011455999687314034,7290444
2019-04-06,0.01079699955880642,0.01079699955880642,0.011200999841094017,0.010476999916136265,0.010970000177621841,5868329
